concept_key,preferred_name,semantic_definition,entity_level,value_type,cardinality,structured_shape_ref,source_of_truth_kind,read_contract,write_contract,applicability_kind,owner_candidate,representation_candidate,localization_kind,vocabulary_kind,concept_status,evidence_platforms,evidence_coverage_count,alias_concept_keys,broader_concept_key,conflicts_with_concept_keys,decision_reference,confidence,review_status,review_note
shopify:taxonomy:oxygen_indicator_type,oxygen-indicator-type,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:oxygen_tank_valve_type,oxygen-tank-valve-type,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:p_tex_application_method,p-tex-application-method,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:p_tex_form,p-tex-form,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:pa_rating,pa-rating,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:pacifier_teether_design,pacifier-teether-design,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:packability,packability,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:package_type,package-type,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:packaging_format,packaging-format,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:packaging_material,packaging-material,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:packaging_type,packaging-type,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:packing_materials_included,packing-materials-included,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:packing_medium,packing-medium,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:pad_cleaning_action,pad-cleaning-action,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:pad_components_included,pad-components-included,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:pad_controller_additional_control,pad-controller-additional-control,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:pad_controller_performance_features,pad-controller-performance-features,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:pad_coverage_area,pad-coverage-area,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:pad_display_profile,pad-display-profile,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:pad_material_or_technology,pad-material-or-technology,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:pad_mounting_or_holding_style,pad-mounting-or-holding-style,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:pad_saver_style,pad-saver-style,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
